Name:TopCenterMap
Size:20:20
Fill:112
AlphaFill:112
//layer,tileId,xPos,yPos,regularTile,portalDirection
0,112,10,20,n,MainMap
0,112,-1,10,n,TopLeftMap
0,112,20,10,n,TopRightMap
0,111,6,13,n
0,111,15,7,n
0,111,17,7,n
0,157,7,1,n
0,157,7,2,n
0,157,7,3,n
0,157,8,2,n
0,157,8,1,n
0,157,9,1,n
0,157,9,2,n
0,157,10,2,n
0,157,10,1,n
0,157,11,1,n
0,157,11,2,n
0,157,11,3,n
0,157,9,3,n
0,157,8,3,n
0,157,10,3,n
0,157,9,4,n
0,157,9,5,n
0,157,9,6,n
1,104,6,12,n
1,106,6,13,n
1,103,-1,12,n
1,105,-1,13,n
1,104,0,12,n
1,106,20,-1,n
1,105,-1,-1,n
2,96,0,12,n
2,96,0,12,n
2,96,1,12,n
2,96,2,12,n
2,96,3,12,n
2,96,4,12,n
2,96,5,12,n
2,97,0,13,n
2,97,1,13,n
2,97,2,13,n
2,97,3,13,n
2,97,4,13,n
2,97,5,13,n
2,103,5,20,n
2,103,4,20,n
2,103,3,20,n
2,103,2,20,n
2,103,1,20,n
2,103,0,20,n
2,103,-1,20,n
2,103,6,20,n
2,103,7,20,n
2,103,8,20,n
2,101,-1,13,n
2,101,-1,15,n
2,101,-1,16,n
2,101,-1,17,n
2,101,-1,19,n
2,101,-1,18,n
2,101,-1,14,n
2,103,13,20,n
2,103,14,20,n
2,103,15,20,n
2,103,16,20,n
2,103,17,20,n
2,103,18,20,n
2,103,19,20,n
2,101,-1,6,n
2,101,-1,5,n
2,101,-1,4,n
2,101,-1,3,n
2,101,-1,2,n
2,101,-1,1,n
2,101,-1,0,n
2,101,20,12,n
2,101,20,13,n
2,101,20,14,n
2,101,20,15,n
2,101,20,16,n
2,101,20,17,n
2,101,20,18,n
2,101,20,19,n
2,103,20,20,n
2,101,20,6,n
2,101,20,5,n
2,101,20,4,n
2,101,20,2,n
2,101,20,3,n
2,101,20,1,n
2,101,20,0,n
2,101,20,-1,n
2,106,6,-1,n
2,106,12,-1,n
2,107,-1,7,n
2,107,20,7,n
2,101,-1,-1,n
2,99,-1,8,n
2,100,-1,9,n
2,123,-1,11,n
2,106,-1,12,n
2,103,0,11,n
2,103,1,11,n
2,103,2,11,n
2,103,3,11,n
2,103,4,11,n
2,103,5,11,n
2,103,6,11,n
2,103,12,20,n
2,102,11,20,n
2,104,9,20,n
2,122,20,11,n
2,100,20,9,n
2,99,20,8,n
2,106,8,19,n
2,106,8,18,n
2,105,8,17,n
2,100,8,15,n
2,99,8,14,n
2,107,8,13,n
2,106,8,12,n
2,122,8,11,n
2,103,7,11,n
2,97,6,13,n
2,97,7,13,n
2,96,6,12,n
2,96,7,12,n
2,103,19,11,n
2,103,18,11,n
2,103,17,11,n
2,103,16,11,n
2,103,15,11,n
2,103,14,11,n
2,106,12,19,n
2,106,12,18,n
2,105,12,17,n
2,107,12,13,n
2,123,12,11,n
2,103,13,11,n
2,106,12,12,n
2,99,12,14,n
2,100,12,15,n
2,97,19,7,n
2,97,18,7,n
2,127,17,7,n
2,97,14,7,n
2,97,13,7,n
2,127,12,7,n
2,126,12,6,n
2,96,13,6,n
2,96,14,6,n
2,113,15,6,n
2,126,17,6,n
2,96,18,6,n
2,96,19,6,n
2,103,13,5,n
2,103,14,5,n
2,103,18,5,n
2,103,19,5,n
2,102,17,5,n
2,104,15,5,n
2,124,12,5,n
2,106,12,4,n
2,106,12,3,n
2,106,12,2,n
2,106,12,1,n
2,106,12,0,n
2,103,11,4,n
2,102,10,4,n
2,104,8,4,n
2,103,7,4,n
2,124,6,4,n
2,106,6,3,n
2,106,6,2,n
2,106,6,1,n
2,126,6,5,n
2,127,6,6,n
2,97,7,6,n
2,97,8,6,n
2,127,10,6,n
2,97,11,6,n
2,96,7,5,n
2,96,8,5,n
2,126,10,5,n
2,96,11,5,n
2,97,13,13,n
2,97,14,13,n
2,97,16,13,n
2,97,15,13,n
2,97,17,13,n
2,97,18,13,n
2,97,19,13,n
2,96,13,12,n
2,96,15,12,n
2,96,14,12,n
2,96,16,12,n
2,96,17,12,n
2,96,18,12,n
2,96,19,12,n
2,97,0,0,n
2,97,1,0,n
2,97,2,0,n
2,97,3,0,n
2,97,4,0,n
2,97,5,0,n
2,97,7,0,n
2,97,8,0,n
2,97,9,0,n
2,97,10,0,n
2,97,11,0,n
2,97,13,0,n
2,97,14,0,n
2,97,15,0,n
2,97,16,0,n
2,97,17,0,n
2,97,18,0,n
2,97,19,0,n
2,98,0,-1,n
2,98,1,-1,n
2,98,2,-1,n
2,98,3,-1,n
2,98,4,-1,n
2,98,5,-1,n
2,98,7,-1,n
2,98,9,-1,n
2,98,10,-1,n
2,98,8,-1,n
2,98,11,-1,n
2,98,13,-1,n
2,98,14,-1,n
2,98,15,-1,n
2,98,16,-1,n
2,98,17,-1,n
2,98,18,-1,n
2,98,19,-1,n
2,101,6,0,n
2,137,0,1,n
2,139,13,1,n
2,141,5,1,n
2,153,1,1,n
2,149,3,1,n
2,145,2,1,n
2,145,4,1,n
2,128,18,1,n
2,129,19,1,n
2,130,18,2,n
2,131,19,2,n
2,132,18,3,n
2,133,19,3,n
3,136,0,0,n
3,138,13,0,n
3,140,5,0,n
3,144,3,0,n
3,146,2,0,n
3,152,1,0,n
3,154,4,0,n
