Name:BottomRightMap
Size:22:22
Fill:14
AlphaFill:14
//layer,tileId,xPos,yPos,regularTile,portalDirection
0,14,-1,10,n,BottomCenterMap
2,85,22,20,n
2,85,22,20,n
2,85,22,18,n
2,85,22,16,n
2,85,22,14,n
2,85,22,12,n
2,85,22,10,n
2,85,22,8,n
2,86,22,6,n
2,85,22,0,n
2,85,22,21,n
2,85,22,19,n
2,85,22,15,n
2,85,22,11,n
2,85,22,7,n
2,85,22,1,n
2,86,22,17,n
2,86,22,13,n
2,86,22,9,n
2,89,22,-1,n
2,81,22,5,n
2,91,21,-1,n
2,91,20,-1,n
2,91,19,-1,n
2,91,18,-1,n
2,91,16,-1,n
2,91,17,-1,n
2,91,15,-1,n
2,91,13,-1,n
2,91,14,-1,n
2,91,12,-1,n
2,91,11,-1,n
2,91,10,-1,n
2,91,8,-1,n
2,91,0,-1,n
2,91,1,-1,n
2,91,2,-1,n
2,91,3,-1,n
2,91,4,-1,n
2,91,5,-1,n
2,91,7,-1,n
2,91,6,-1,n
2,91,9,-1,n
2,94,-1,-1,n
2,94,-1,0,n
2,94,-1,2,n
2,89,-1,4,n
2,94,-1,6,n
2,94,-1,8,n
2,94,-1,12,n
2,94,-1,14,n
2,94,-1,16,n
2,94,-1,18,n
2,94,-1,20,n
2,93,-1,21,n
2,89,-1,19,n
2,89,-1,17,n
2,89,-1,15,n
2,93,-1,13,n
2,89,-1,7,n
2,89,-1,5,n
2,89,-1,3,n
2,89,-1,1,n
2,90,0,22,n
2,90,2,22,n
2,90,5,22,n
2,90,7,22,n
2,90,10,22,n
2,90,13,22,n
2,90,15,22,n
2,90,17,22,n
2,90,19,22,n
2,90,21,22,n
2,90,22,22,n
2,90,20,22,n
2,90,18,22,n
2,90,16,22,n
2,90,14,22,n
2,90,12,22,n
2,90,11,22,n
2,90,9,22,n
2,90,8,22,n
2,90,6,22,n
2,90,4,22,n
2,90,3,22,n
2,90,1,22,n
2,90,-1,22,n
2,80,0,21,n
2,84,1,21,n
2,84,4,21,n
2,84,8,21,n
2,84,12,21,n
2,84,16,21,n
2,84,18,21,n
2,80,3,21,n
2,80,6,21,n
2,80,10,21,n
2,80,17,21,n
2,80,21,21,n
2,88,19,21,n
2,88,20,21,n
2,88,15,21,n
2,88,13,21,n
2,88,11,21,n
2,88,9,21,n
2,88,7,21,n
2,88,5,21,n
2,88,2,21,n
2,80,14,21,n
2,95,-1,9,n
2,80,-1,11,n
2,85,22,4,n
2,86,22,3,n
2,85,22,2,n
