Game version:1.4.0
Size:22:22
Fill:48
//Items
//type, xPosition, yPosition
portal,640,-64,MainMap
npc-spot,128,704
//layer,tileId,xPos,yPos,regularTile,portalDirection
0,14,-1,8,n
0,14,-1,7,n
0,14,-1,6,n
0,14,-1,4,n
0,14,-1,5,n
0,14,-1,2,n
0,14,-1,3,n
0,14,-1,0,n
0,14,-1,-1,n
0,14,0,-1,n
0,14,1,-1,n
0,14,2,-1,n
0,14,3,-1,n
0,14,4,-1,n
0,14,5,-1,n
0,14,6,-1,n
0,14,7,-1,n
0,14,8,-1,n
0,14,9,-1,n
0,14,11,-1,n
0,14,12,-1,n
0,14,13,-1,n
0,14,14,-1,n
0,14,15,-1,n
0,14,16,-1,n
0,14,17,-1,n
0,14,-1,9,n
0,14,-1,11,n
0,14,-1,12,n
0,14,-1,13,n
0,14,-1,14,n
0,14,-1,16,n
0,14,-1,17,n
0,14,-1,18,n
0,14,-1,20,n
0,14,-1,21,n
0,14,22,21,n
0,14,22,20,n
0,14,22,19,n
0,14,22,18,n
0,14,22,17,n
0,14,22,16,n
0,14,22,15,n
0,14,22,14,n
0,14,22,13,n
0,14,22,12,n
0,14,22,11,n
0,14,22,8,n
0,14,22,6,n
0,14,22,5,n
0,14,22,7,n
0,14,22,4,n
0,14,22,3,n
0,14,22,2,n
0,14,22,1,n
0,14,22,0,n
0,14,22,-1,n
0,14,21,-1,n
0,14,20,-1,n
0,14,19,-1,n
0,14,18,-1,n
0,14,22,9,n
0,48,10,-1,n
0,109,4,2,n
0,109,5,2,n
0,109,3,2,n
0,109,2,2,n
0,109,1,2,n
0,109,6,2,n
0,109,7,2,n
0,108,0,2,n
0,110,8,2,n
0,108,12,2,n
0,109,13,2,n
0,109,14,2,n
0,109,16,2,n
0,109,15,2,n
0,109,17,2,n
0,109,18,2,n
0,109,19,2,n
0,109,20,2,n
0,110,21,2,n
0,14,9,0,n
0,14,11,0,n
0,48,10,0,n
0,46,7,9,n
0,47,3,17,n
0,47,3,11,n
0,47,14,12,n
0,47,12,19,n
0,47,8,11,n
0,47,9,5,n
0,47,2,4,n
0,47,17,3,n
0,47,9,1,n
1,60,11,0,n
1,61,9,0,n
1,52,9,-1,n
1,54,11,-1,n
1,52,-1,7,n
1,52,-1,6,n
1,52,-1,5,n
1,52,-1,4,n
1,52,-1,3,n
1,52,-1,16,n
1,52,-1,17,n
1,52,-1,18,n
1,52,-1,19,n
1,54,22,2,n
1,54,22,3,n
1,54,22,4,n
1,54,22,5,n
1,54,22,6,n
1,54,22,8,n
1,54,22,7,n
1,54,22,9,n
1,54,22,10,n
1,54,22,11,n
1,54,22,13,n
1,54,22,12,n
1,54,22,14,n
1,54,22,16,n
1,54,22,15,n
1,54,22,17,n
